item_price_id|item_id|price|name|description|creator|date_created|changed_by|date_changed|retired|retired_by|date_retired|retire_reason|uuid
1246|1158|3.00|""||16|2014-12-13 11:19:43|16|2014-12-13 11:19:43|0||||4768840d-5bc4-11e2-a081-b4b52f5b1c99
1247|1159|2.00|""||11|2015-09-15 09:23:35|11|2015-09-15 09:23:35|0||||4768861a-5bc4-11e2-a081-b4b52f5b1c99
1248|1160|532.00|""|""|1|2013-01-11 10:55:37|||0||||47688833-5bc4-11e2-a081-b4b52f5b1c99
1249|1161|1383.00|""|""|1|2013-01-11 10:55:37|||0||||47688a3c-5bc4-11e2-a081-b4b52f5b1c99
1250|1162|3.00|""||16|2014-12-13 09:59:38|16|2014-12-13 09:59:38|0||||47688c40-5bc4-11e2-a081-b4b52f5b1c99
1251|1163|9.00|""||3|2014-12-15 12:24:20|3|2014-12-15 12:24:20|0||||47688e4d-5bc4-11e2-a081-b4b52f5b1c99
1252|1164|65.00|""||16|2014-12-13 10:09:06|16|2014-12-13 10:09:06|0||||47689067-5bc4-11e2-a081-b4b52f5b1c99
1253|1165|1865.00|""|""|1|2013-01-11 10:55:37|||0||||47689281-5bc4-11e2-a081-b4b52f5b1c99
1254|1166|320.00|""|""|1|2013-01-11 10:55:37|||0||||4768948a-5bc4-11e2-a081-b4b52f5b1c99
1255|1167|320.53|""||3|2014-12-11 12:27:43|3|2014-12-11 12:27:43|0||||47689692-5bc4-11e2-a081-b4b52f5b1c99
1256|1168|51.00|""|""|1|2013-01-11 10:55:37|||0||||476898b0-5bc4-11e2-a081-b4b52f5b1c99
1257|1169|4.00|""||16|2014-12-13 11:20:08|16|2014-12-13 11:20:08|0||||47689ab9-5bc4-11e2-a081-b4b52f5b1c99
1258|1170|32.00|""||3|2014-12-11 11:22:46|3|2014-12-11 11:22:46|0||||47689cc2-5bc4-11e2-a081-b4b52f5b1c99
1259|1171|459.00|""|""|1|2013-01-11 10:55:37|||0||||4768a120-5bc4-11e2-a081-b4b52f5b1c99
1260|1172|1596.00|""||11|2015-04-14 09:08:48|11|2015-04-14 09:08:48|0||||4768a34b-5bc4-11e2-a081-b4b52f5b1c99
1261|1173|3724.00|""||3|2014-12-11 11:03:44|3|2014-12-11 11:03:44|0||||4768a54b-5bc4-11e2-a081-b4b52f5b1c99
1262|1174|200.00|""||16|2014-12-13 11:11:22|16|2014-12-13 11:11:22|0||||4768a74f-5bc4-11e2-a081-b4b52f5b1c99
1263|1175|50.00|""||16|2014-12-13 11:07:43|16|2014-12-13 11:07:43|0||||4768a94b-5bc4-11e2-a081-b4b52f5b1c99
1264|1176|10.00|""||3|2014-12-11 12:09:33|3|2014-12-11 12:09:33|0||||4768ab94-5bc4-11e2-a081-b4b52f5b1c99
1265|1177|2660.00|""|""|1|2013-01-11 10:55:37|||0||||4768ada9-5bc4-11e2-a081-b4b52f5b1c99
1266|1178|1330.00|""|""|1|2013-01-11 10:55:37|||0||||4768afc7-5bc4-11e2-a081-b4b52f5b1c99
1267|1179|17.00|""||3|2014-12-11 11:23:46|3|2014-12-11 11:23:46|0||||4768b1dd-5bc4-11e2-a081-b4b52f5b1c99
1268|1180|203.00|""||16|2014-12-13 10:22:08|16|2014-12-13 10:22:08|0||||4768b403-5bc4-11e2-a081-b4b52f5b1c99
1269|1181|35.00|""|""|1|2013-01-11 10:55:37|||0||||4768db4e-5bc4-11e2-a081-b4b52f5b1c99
1270|1182|9.00|""|""|1|2013-01-11 10:55:37|||0||||4768dd97-5bc4-11e2-a081-b4b52f5b1c99
1271|1183|50.00|""||16|2014-12-13 10:04:03|16|2014-12-13 10:04:03|0||||4768dfa8-5bc4-11e2-a081-b4b52f5b1c99
1272|1184|1330.00|""|""|1|2013-01-11 10:55:37|||0||||4768e1cb-5bc4-11e2-a081-b4b52f5b1c99
1273|1185|518.04|""|""|1|2013-01-11 10:55:37|||0||||4768e3dc-5bc4-11e2-a081-b4b52f5b1c99
1274|1186|13300.00|""|""|1|2013-01-11 10:55:37|||0||||4768e5f6-5bc4-11e2-a081-b4b52f5b1c99
1275|1187|25536.00|""|""|1|2013-01-11 10:55:37|||0||||4768e9a1-5bc4-11e2-a081-b4b52f5b1c99
1276|1188|104.00|""|""|1|2013-01-11 10:55:37|||0||||4768ebba-5bc4-11e2-a081-b4b52f5b1c99
1277|1189|35.00|""||3|2014-12-11 12:10:25|3|2014-12-11 12:10:25|0||||4768f021-5bc4-11e2-a081-b4b52f5b1c99
1278|1190|20.00|""||3|2014-12-11 12:05:23|3|2014-12-11 12:05:23|0||||4768f22e-5bc4-11e2-a081-b4b52f5b1c99
1279|1191|60.00|""||16|2015-03-02 16:49:51|16|2015-03-02 16:49:51|0||||4768f42e-5bc4-11e2-a081-b4b52f5b1c99
1280|1192|436.00|""||3|2014-12-11 11:42:10|3|2014-12-11 11:42:10|0||||4768f637-5bc4-11e2-a081-b4b52f5b1c99
1281|1193|27.00|""|""|1|2013-01-11 10:55:37|||0||||4768f837-5bc4-11e2-a081-b4b52f5b1c99
1282|1194|1.50|""||16|2014-12-13 11:18:32|16|2014-12-13 11:18:32|0||||4768fa44-5bc4-11e2-a081-b4b52f5b1c99
1283|1195|40.00|""||3|2014-12-11 11:52:35|3|2014-12-11 11:52:35|0||||4768fc3b-5bc4-11e2-a081-b4b52f5b1c99
1284|1196|75.00|""||3|2014-12-11 12:38:31|3|2014-12-11 12:38:31|0||||4768fe5e-5bc4-11e2-a081-b4b52f5b1c99
1285|1197|2175.00|""|""|1|2013-01-11 10:55:37|||0||||4769005e-5bc4-11e2-a081-b4b52f5b1c99
1286|1198|1389.00|""|""|1|2013-01-11 10:55:37|||0||||47690262-5bc4-11e2-a081-b4b52f5b1c99
1287|1199|1674.00|""|""|1|2013-01-11 10:55:37|||0||||4769045a-5bc4-11e2-a081-b4b52f5b1c99
1288|1200|1264.00|""|""|1|2013-01-11 10:55:37|||0||||47690667-5bc4-11e2-a081-b4b52f5b1c99
1289|1201|65.00|""||11|2015-03-05 09:00:13|11|2015-03-05 09:00:13|0||||47690863-5bc4-11e2-a081-b4b52f5b1c99
1290|1202|15.00|""||16|2014-12-13 10:49:17|16|2014-12-13 10:49:17|0||||47690a70-5bc4-11e2-a081-b4b52f5b1c99
1291|1203|20.00|""|""|1|2013-01-11 10:55:37|||0||||47690c6b-5bc4-11e2-a081-b4b52f5b1c99
1292|1204|3.00|""||3|2014-12-11 12:16:52|3|2014-12-11 12:16:52|0||||47690e78-5bc4-11e2-a081-b4b52f5b1c99
1293|1205|87.00|""|""|1|2013-01-11 10:55:37|||0||||47691079-5bc4-11e2-a081-b4b52f5b1c99
1294|1206|998.00|""|""|1|2013-01-11 10:55:37|||0||||4769127d-5bc4-11e2-a081-b4b52f5b1c99
1295|1207|798.00|""|""|1|2013-01-11 10:55:37|||0||||476916ce-5bc4-11e2-a081-b4b52f5b1c99
1296|1208|150.00|""||21|2014-12-23 15:46:56|21|2014-12-23 15:46:56|0||||476918e4-5bc4-11e2-a081-b4b52f5b1c99
1297|1209|150.00|""||3|2014-12-11 11:13:29|3|2014-12-11 11:13:29|0||||47691adb-5bc4-11e2-a081-b4b52f5b1c99
1298|1210|2.00|""||3|2014-12-11 12:28:10|3|2014-12-11 12:28:10|0||||47691ce4-5bc4-11e2-a081-b4b52f5b1c99
1299|1211|15.00|""|""|1|2013-01-11 10:55:37|||0||||47691ee4-5bc4-11e2-a081-b4b52f5b1c99
1300|1212|10.00|""||16|2014-12-13 11:04:30|16|2014-12-13 11:04:30|0||||476920f1-5bc4-11e2-a081-b4b52f5b1c99
1301|1213|665.00|""||3|2014-12-11 11:35:51|3|2014-12-11 11:35:51|0||||476922f1-5bc4-11e2-a081-b4b52f5b1c99
1302|1214|2831.00|""|""|1|2013-01-11 10:55:37|||0||||476924f1-5bc4-11e2-a081-b4b52f5b1c99
1303|1215|48.00|""||3|2014-12-11 12:48:52|3|2014-12-11 12:48:52|0||||476926e9-5bc4-11e2-a081-b4b52f5b1c99
1304|1216|673.00|""|""|1|2013-01-11 10:55:37|||0||||476928f2-5bc4-11e2-a081-b4b52f5b1c99
1305|1217|80.00|""|""|1|2013-01-11 10:55:37|||0||||47692aee-5bc4-11e2-a081-b4b52f5b1c99
1306|1218|65.00|""|""|1|2013-01-11 10:55:37|||0||||47692cee-5bc4-11e2-a081-b4b52f5b1c99
1307|1219|2.00|""|""|1|2013-01-11 10:55:37|||0||||47692ee5-5bc4-11e2-a081-b4b52f5b1c99
1308|1220|4366.00|""|""|1|2013-01-11 10:55:37|||0||||476930f2-5bc4-11e2-a081-b4b52f5b1c99
1309|1221|3145.00|""|""|1|2013-01-11 10:55:37|||0||||476932ea-5bc4-11e2-a081-b4b52f5b1c99
1310|1222|505.00|""|""|1|2013-01-11 10:55:37|||0||||476934ee-5bc4-11e2-a081-b4b52f5b1c99
1311|1223|13.00|""|""|1|2013-01-11 10:55:37|||0||||476936e6-5bc4-11e2-a081-b4b52f5b1c99
1312|1224|13.00|""|""|1|2013-01-11 10:55:37|||0||||476938f3-5bc4-11e2-a081-b4b52f5b1c99
1313|1225|108.00|""||3|2014-12-11 11:37:40|3|2014-12-11 11:37:40|0||||47693d37-5bc4-11e2-a081-b4b52f5b1c99
1314|1226|8.00|""|""|1|2013-01-11 10:55:37|||0||||47693f4d-5bc4-11e2-a081-b4b52f5b1c99
1315|1227|57.00|""||11|2015-04-07 16:03:21|11|2015-04-07 16:03:21|0||||47694149-5bc4-11e2-a081-b4b52f5b1c99
1316|1228|193.00|""|""|1|2013-01-11 10:55:37|||0||||47694351-5bc4-11e2-a081-b4b52f5b1c99
1317|1229|186.00|""|""|1|2013-01-11 10:55:37|||0||||47694545-5bc4-11e2-a081-b4b52f5b1c99
1318|1230|49.00|""|""|1|2013-01-11 10:55:37|||0||||4769719d-5bc4-11e2-a081-b4b52f5b1c99
1319|1231|13.00|""|""|1|2013-01-11 10:55:37|||0||||476973c4-5bc4-11e2-a081-b4b52f5b1c99
1320|1232|2.33|""||16|2014-12-13 11:06:32|16|2014-12-13 11:06:32|0||||476975d9-5bc4-11e2-a081-b4b52f5b1c99
1321|1233|61.00|""||3|2014-12-11 12:43:14|3|2014-12-11 12:43:14|0||||476977d9-5bc4-11e2-a081-b4b52f5b1c99
1322|1234|31.00|""|""|1|2013-01-11 10:55:37|||0||||476979e6-5bc4-11e2-a081-b4b52f5b1c99
1323|1235|1075.00|""||3|2014-12-11 11:35:14|3|2014-12-11 11:35:14|0||||47697be2-5bc4-11e2-a081-b4b52f5b1c99
1324|1236|3.00|""|""|1|2013-01-11 10:55:37|||0||||47697df3-5bc4-11e2-a081-b4b52f5b1c99
1325|1237|25.00|""||16|2014-12-13 11:16:25|16|2014-12-13 11:16:25|0||||47697fef-5bc4-11e2-a081-b4b52f5b1c99
1326|1238|2.00|""|""|1|2013-01-11 10:55:37|||0||||476981f8-5bc4-11e2-a081-b4b52f5b1c99
1327|1239|55.00|""|""|1|2013-01-11 10:55:37|||0||||476983f0-5bc4-11e2-a081-b4b52f5b1c99
1328|1240|2.00|""||16|2014-12-13 09:59:15|16|2014-12-13 09:59:15|0||||47698601-5bc4-11e2-a081-b4b52f5b1c99
1329|1241|9.00|""||16|2014-12-13 10:17:37|16|2014-12-13 10:17:37|0||||476987f8-5bc4-11e2-a081-b4b52f5b1c99
1330|1242|15.00|""||16|2014-12-13 10:17:02|16|2014-12-13 10:17:02|0||||47698cb9-5bc4-11e2-a081-b4b52f5b1c99
1331|1243|25.00|""||16|2014-12-13 10:14:02|16|2014-12-13 10:14:02|0||||47698eb9-5bc4-11e2-a081-b4b52f5b1c99
1332|1244|266.00|""|""|1|2013-01-11 10:55:37|||0||||476990ca-5bc4-11e2-a081-b4b52f5b1c99
1333|1245|3.00|""||16|2014-12-13 10:08:26|16|2014-12-13 10:08:26|0||||476992c2-5bc4-11e2-a081-b4b52f5b1c99
1334|1246|425.00|""|""|1|2013-01-11 10:55:37|||0||||476994ca-5bc4-11e2-a081-b4b52f5b1c99
1335|1247|5.00|""|""|1|2013-01-11 10:55:37|||0||||476996cf-5bc4-11e2-a081-b4b52f5b1c99
1337|1249|35.00|""|""|1|2013-01-11 10:55:37|||0||||47699ad7-5bc4-11e2-a081-b4b52f5b1c99
1338|1250|6.00|""|""|1|2013-01-11 10:55:37|||0||||47699cdc-5bc4-11e2-a081-b4b52f5b1c99
1339|1251|24.00|""|""|1|2013-01-11 10:55:37|||0||||47699edc-5bc4-11e2-a081-b4b52f5b1c99
1340|1252|39.00|""|""|1|2013-01-11 10:55:37|||0||||4769a0e5-5bc4-11e2-a081-b4b52f5b1c99
1341|1253|2.00|""|""|1|2013-01-11 10:55:37|||0||||4769a4a5-5bc4-11e2-a081-b4b52f5b1c99
1342|1254|2.00|""|""|1|2013-01-11 10:55:37|||0||||4769a6ff-5bc4-11e2-a081-b4b52f5b1c99
1343|1255|35.00|""||16|2014-12-13 10:26:16|16|2014-12-13 10:26:16|0||||4769a918-5bc4-11e2-a081-b4b52f5b1c99
1344|1256|1621.00|""|""|1|2013-01-11 10:55:37|||0||||4769ab4c-5bc4-11e2-a081-b4b52f5b1c99
1345|1257|1663.00|""|""|1|2013-01-11 10:55:37|||0||||4769ad43-5bc4-11e2-a081-b4b52f5b1c99
1346|1258|1995.00|""|""|1|2013-01-11 10:55:37|||0||||4769af48-5bc4-11e2-a081-b4b52f5b1c99
1347|1259|1690.00|""|""|1|2013-01-11 10:55:37|||0||||4769b399-5bc4-11e2-a081-b4b52f5b1c99
1348|1260|426.00|""|""|1|2013-01-11 10:55:37|||0||||4769b5b3-5bc4-11e2-a081-b4b52f5b1c99
1349|1261|7.00|""|""|1|2013-01-11 10:55:37|||0||||4769b7b7-5bc4-11e2-a081-b4b52f5b1c99
1350|1262|13.00|""||3|2014-12-11 11:50:44|3|2014-12-11 11:50:44|0||||4769b9b8-5bc4-11e2-a081-b4b52f5b1c99
1351|1263|1.00|""|""|1|2013-01-11 10:55:37|||0||||4769bbaf-5bc4-11e2-a081-b4b52f5b1c99
1352|1264|1.00|""|""|1|2013-01-11 10:55:37|||0||||4769bdb8-5bc4-11e2-a081-b4b52f5b1c99
1353|1265|119.00|""||16|2014-12-13 10:33:58|16|2014-12-13 10:33:58|0||||4769bfaf-5bc4-11e2-a081-b4b52f5b1c99
1354|1266|120.00|""|""|1|2013-01-11 10:55:37|||0||||4769c1b4-5bc4-11e2-a081-b4b52f5b1c99
1355|1267|1290.10|""|""|1|2013-01-11 10:55:37|||0||||4769c3ab-5bc4-11e2-a081-b4b52f5b1c99
1356|1268|2680.00|""|""|1|2013-01-11 10:55:37|||0||||4769c5b8-5bc4-11e2-a081-b4b52f5b1c99
1357|1269|200.00|""||11|2015-04-14 15:42:43|11|2015-04-14 15:42:43|0||||4769c7ac-5bc4-11e2-a081-b4b52f5b1c99
1358|1270|172.00|""||16|2014-12-13 10:51:10|16|2014-12-13 10:51:10|0||||4769c9b0-5bc4-11e2-a081-b4b52f5b1c99
1359|1271|45.00|""||16|2014-12-13 10:11:44|16|2014-12-13 10:11:44|0||||4769cbac-5bc4-11e2-a081-b4b52f5b1c99
1360|1272|1.50|""||3|2014-12-11 12:22:28|3|2014-12-11 12:22:28|0||||4769cdb9-5bc4-11e2-a081-b4b52f5b1c99
1361|1273|98.00|""||11|2015-03-24 10:23:30|11|2015-03-24 10:23:30|0||||4769cfb0-5bc4-11e2-a081-b4b52f5b1c99
1362|1274|2.00|""|""|1|2013-01-11 10:55:37|||0||||4769d1b1-5bc4-11e2-a081-b4b52f5b1c99
1363|1275|21.00|""|""|1|2013-01-11 10:55:37|||0||||4769d3b1-5bc4-11e2-a081-b4b52f5b1c99
1364|1276|21.00|""|""|1|2013-01-11 10:55:37|||0||||4769d5c2-5bc4-11e2-a081-b4b52f5b1c99
1365|1277|281.00|""||3|2014-12-11 12:26:54|3|2014-12-11 12:26:54|0||||4769d7be-5bc4-11e2-a081-b4b52f5b1c99
1366|1278|223.00|""||3|2014-12-11 11:20:44|3|2014-12-11 11:20:44|0||||4769dbe0-5bc4-11e2-a081-b4b52f5b1c99
1367|1279|199.50|""|""|1|2013-01-11 10:55:37|||0||||476a134f-5bc4-11e2-a081-b4b52f5b1c99
1368|1280|599.00|""|""|1|2013-01-11 10:55:37|||0||||476a159c-5bc4-11e2-a081-b4b52f5b1c99
1369|1281|266.00|""|""|1|2013-01-11 10:55:37|||0||||476a17a0-5bc4-11e2-a081-b4b52f5b1c99
1370|1282|16.00|""|""|1|2013-01-11 10:55:37|||0||||476a19a0-5bc4-11e2-a081-b4b52f5b1c99
1371|1283|28.73|""||3|2014-12-15 12:18:15|3|2014-12-15 12:18:15|0||||476a1ba0-5bc4-11e2-a081-b4b52f5b1c99
1372|1284|192.00|""||3|2014-12-11 11:15:50|3|2014-12-11 11:15:50|0||||476a1db2-5bc4-11e2-a081-b4b52f5b1c99
1373|1285|193.00|""|""|1|2013-01-11 10:55:37|||0||||476a1fa5-5bc4-11e2-a081-b4b52f5b1c99
1374|1286|133.00|""|""|1|2013-01-11 10:55:37|||0||||476a21a5-5bc4-11e2-a081-b4b52f5b1c99
1375|1287|126.00|""||3|2014-12-11 11:18:16|3|2014-12-11 11:18:16|0||||476a23a5-5bc4-11e2-a081-b4b52f5b1c99
1376|1288|60.00|""|""|1|2013-01-11 10:55:37|||0||||476a282a-5bc4-11e2-a081-b4b52f5b1c99
1377|1289|300.00|""|""|1|2013-01-11 10:55:37|||0||||476a2a3b-5bc4-11e2-a081-b4b52f5b1c99
1378|1290|45.00|""|""|1|2013-01-11 10:55:37|||0||||476a2c3f-5bc4-11e2-a081-b4b52f5b1c99
1379|1291|11.00|""|""|1|2013-01-11 10:55:37|||0||||476a2e37-5bc4-11e2-a081-b4b52f5b1c99
1380|1292|38.00|""|""|1|2013-01-11 10:55:37|||0||||476a304d-5bc4-11e2-a081-b4b52f5b1c99
1381|1293|30.00|""|""|1|2013-01-11 10:55:37|||0||||476a3248-5bc4-11e2-a081-b4b52f5b1c99
1382|1294|9.00|""||16|2014-12-13 11:12:08|16|2014-12-13 11:12:08|0||||476a3451-5bc4-11e2-a081-b4b52f5b1c99
1383|1295|449.00|""||3|2014-12-15 12:54:07|3|2014-12-15 12:54:07|0||||476a3651-5bc4-11e2-a081-b4b52f5b1c99
1384|1296|2245.00|""||3|2014-12-11 11:44:30|3|2014-12-11 11:44:30|0||||476a3867-5bc4-11e2-a081-b4b52f5b1c99
1385|1297|5320.00|""|""|1|2013-01-11 10:55:37|||0||||476a3a63-5bc4-11e2-a081-b4b52f5b1c99
1386|1298|1064.00|""|""|1|2013-01-11 10:55:37|||0||||476a3c67-5bc4-11e2-a081-b4b52f5b1c99
1387|1299|17.00|""||16|2014-12-13 10:26:39|16|2014-12-13 10:26:39|0||||476a3e63-5bc4-11e2-a081-b4b52f5b1c99
1388|1300|133.00|""|""|1|2013-01-11 10:55:37|||0||||476a4078-5bc4-11e2-a081-b4b52f5b1c99
1389|1301|29925.00|""|""|1|2013-01-11 10:55:37|||0||||476a4270-5bc4-11e2-a081-b4b52f5b1c99
1390|1302|1.00|""|""|1|2013-01-11 10:55:37|||0||||476a446c-5bc4-11e2-a081-b4b52f5b1c99
1391|1303|55.00|""|""|1|2013-01-11 10:55:37|||0||||476a4668-5bc4-11e2-a081-b4b52f5b1c99
1392|1304|1596.00|""|""|1|2013-01-11 10:55:37|||0||||476a4881-5bc4-11e2-a081-b4b52f5b1c99
1393|1305|13300.00|""|""|1|2013-01-11 10:55:37|||0||||476a4a7d-5bc4-11e2-a081-b4b52f5b1c99
1394|1306|13.00|""|""|1|2013-01-11 10:55:37|||0||||476a517e-5bc4-11e2-a081-b4b52f5b1c99
1395|1307|53.00|""|""|1|2013-01-11 10:55:37|||0||||476a593a-5bc4-11e2-a081-b4b52f5b1c99
1396|1308|86.00|""|""|1|2013-01-11 10:55:37|||0||||476a5b58-5bc4-11e2-a081-b4b52f5b1c99
1397|1309|75.81|""|""|1|2013-01-11 10:55:37|||0||||476a5d5c-5bc4-11e2-a081-b4b52f5b1c99
1398|1310|1.00|""|""|1|2013-01-11 10:55:37|||0||||476a5f5d-5bc4-11e2-a081-b4b52f5b1c99
1399|1311|669.00|""|""|1|2013-01-11 10:55:37|||0||||476a6161-5bc4-11e2-a081-b4b52f5b1c99
1400|1312|50.00|""||16|2014-12-13 11:15:34|16|2014-12-13 11:15:34|0||||476a6376-5bc4-11e2-a081-b4b52f5b1c99
1401|1313|439.00|""|""|1|2013-01-11 10:55:37|||0||||476a6577-5bc4-11e2-a081-b4b52f5b1c99
1402|1314|24.00|""||11|2015-04-20 13:12:24|11|2015-04-20 13:12:24|0||||476a6777-5bc4-11e2-a081-b4b52f5b1c99
1403|1315|50.00|""||11|2015-04-10 14:04:31|11|2015-04-10 14:04:31|0||||476a6977-5bc4-11e2-a081-b4b52f5b1c99
1404|1316|1995.00|""||3|2014-12-11 12:21:03|3|2014-12-11 12:21:03|0||||476a6b88-5bc4-11e2-a081-b4b52f5b1c99
1405|1317|1596.00|""||3|2013-01-22 11:52:08|3|2013-01-22 11:52:08|0||||476a6d88-5bc4-11e2-a081-b4b52f5b1c99
1407|1319|1.00|""|""|1|2013-01-11 10:55:37|||0||||476a7184-5bc4-11e2-a081-b4b52f5b1c99
1408|1320|150.00|""|""|1|2013-01-11 10:55:37|||0||||476a779a-5bc4-11e2-a081-b4b52f5b1c99
1409|1321|210.00|""|""|1|2013-01-11 10:55:37|||0||||476a7b85-5bc4-11e2-a081-b4b52f5b1c99
1410|1322|3.00|""||16|2014-12-13 10:05:49|16|2014-12-13 10:05:49|0||||476a7d89-5bc4-11e2-a081-b4b52f5b1c99
1411|1323|9.00|""|""|1|2013-01-11 10:55:37|||0||||476a7f8e-5bc4-11e2-a081-b4b52f5b1c99
1412|1324|279.00|""||3|2014-12-11 11:21:47|3|2014-12-11 11:21:47|0||||476a81a3-5bc4-11e2-a081-b4b52f5b1c99
1413|1325|8.00|""||16|2014-12-13 09:58:38|16|2014-12-13 09:58:38|0||||476a83a3-5bc4-11e2-a081-b4b52f5b1c99
1414|1326|8.00|""|""|1|2013-01-11 10:55:37|||0||||476a85a8-5bc4-11e2-a081-b4b52f5b1c99
1415|1327|50.00|""|""|1|2013-01-11 10:55:37|||0||||476a87a4-5bc4-11e2-a081-b4b52f5b1c99
1416|1328|10.00|""||16|2014-12-13 11:20:59|16|2014-12-13 11:20:59|0||||476a89bd-5bc4-11e2-a081-b4b52f5b1c99
1417|1329|9.10|""|""|1|2013-01-11 10:55:37|||0||||476a8bbe-5bc4-11e2-a081-b4b52f5b1c99
1418|1330|18.00|""||16|2014-12-13 10:23:23|16|2014-12-13 10:23:23|0||||476a8dc2-5bc4-11e2-a081-b4b52f5b1c99
1419|1331|19.00|""||3|2014-12-15 11:42:00|3|2014-12-15 11:42:00|0||||476a8fbe-5bc4-11e2-a081-b4b52f5b1c99
1420|1332|419.00|""||3|2014-12-11 11:45:03|3|2014-12-11 11:45:03|0||||476a91d3-5bc4-11e2-a081-b4b52f5b1c99
1421|1333|439.00|""|""|1|2013-01-11 10:55:37|||0||||476a93cb-5bc4-11e2-a081-b4b52f5b1c99
1422|1334|36.00|""|""|1|2013-01-11 10:55:37|||0||||476a95cb-5bc4-11e2-a081-b4b52f5b1c99
1423|1335|265.00|""|""|1|2013-01-11 10:55:37|||0||||476a97c3-5bc4-11e2-a081-b4b52f5b1c99
1424|1336|518.50|""|""|1|2013-01-11 10:55:37|||0||||476a99d8-5bc4-11e2-a081-b4b52f5b1c99
1425|1337|519.00|""|""|1|2013-01-11 10:55:37|||0||||476a9e2e-5bc4-11e2-a081-b4b52f5b1c99
1426|1338|3990.00|""|""|1|2013-01-11 10:55:37|||0||||476aa03b-5bc4-11e2-a081-b4b52f5b1c99
1427|1339|44.00|""|""|1|2013-01-11 10:55:37|||0||||476aa237-5bc4-11e2-a081-b4b52f5b1c99
1428|1340|732.00|""|""|1|2013-01-11 10:55:37|||0||||476ad736-5bc4-11e2-a081-b4b52f5b1c99
1429|1341|4772.04|""|""|1|2013-01-11 10:55:37|||0||||476ad95d-5bc4-11e2-a081-b4b52f5b1c99
1430|1342|665.00|""|""|1|2013-01-11 10:55:37|||0||||476adb69-5bc4-11e2-a081-b4b52f5b1c99
1431|1343|14.00|""|""|1|2013-01-11 10:55:37|||0||||476add65-5bc4-11e2-a081-b4b52f5b1c99
1432|1344|173.00|""|""|1|2013-01-11 10:55:37|||0||||476adf7f-5bc4-11e2-a081-b4b52f5b1c99
1433|1345|1422.00|""|""|1|2013-01-11 10:55:37|||0||||476ae177-5bc4-11e2-a081-b4b52f5b1c99
1434|1346|133.00|""||11|2015-09-29 16:27:49|11|2015-09-29 16:27:49|0||||476ae37f-5bc4-11e2-a081-b4b52f5b1c99
1435|1347|1.50|""||12|2014-06-13 10:35:42|12|2014-06-13 10:35:42|0||||476ae584-5bc4-11e2-a081-b4b52f5b1c99
1436|1348|320.00|""||3|2014-12-11 11:23:18|3|2014-12-11 11:23:18|0||||476ae791-5bc4-11e2-a081-b4b52f5b1c99
1438|1350|24.00|""|""|1|2013-01-11 10:55:37|||0||||476aedde-5bc4-11e2-a081-b4b52f5b1c99
1439|1351|152.00|""||3|2014-12-11 10:58:59|3|2014-12-11 10:58:59|0||||476aefde-5bc4-11e2-a081-b4b52f5b1c99
1440|1352|146.00|""||16|2014-12-13 10:12:59|16|2014-12-13 10:12:59|0||||476af1ef-5bc4-11e2-a081-b4b52f5b1c99
1441|1353|2.00|""||16|2014-12-13 11:18:06|16|2014-12-13 11:18:06|0||||476af3ef-5bc4-11e2-a081-b4b52f5b1c99
1442|1354|44.00|""|""|1|2013-01-11 10:55:37|||0||||476af5f0-5bc4-11e2-a081-b4b52f5b1c99
1443|1355|2371.00|""|""|1|2013-01-11 10:55:37|||0||||476af7eb-5bc4-11e2-a081-b4b52f5b1c99
1444|1356|200.00|""||16|2014-12-13 10:21:21|16|2014-12-13 10:21:21|0||||476af9f8-5bc4-11e2-a081-b4b52f5b1c99
1445|1357|200.00|""||3|2014-12-11 12:42:23|3|2014-12-11 12:42:23|0||||476afbf0-5bc4-11e2-a081-b4b52f5b1c99
1446|1358|93.00|""|""|1|2013-01-11 10:55:37|||0||||476afdec-5bc4-11e2-a081-b4b52f5b1c99
1447|1359|585.00|""|""|1|2013-01-11 10:55:37|||0||||476affe8-5bc4-11e2-a081-b4b52f5b1c99
1448|1360|72.00|""|""|1|2013-01-11 10:55:37|||0||||476b01fd-5bc4-11e2-a081-b4b52f5b1c99
1449|1361|6.00|""||3|2014-12-11 11:46:26|3|2014-12-11 11:46:26|0||||476b03f9-5bc4-11e2-a081-b4b52f5b1c99
1454|688|650.00|AIDS Relief||8|2014-04-04 11:07:20|8|2014-04-04 11:07:20|0||||476b0ebe-5bc4-11e2-a081-b4b52f5b1c99
1455|689|20.00|AIDS Relief|""|1|2013-01-11 10:55:37|||0||||476b139c-5bc4-11e2-a081-b4b52f5b1c99
1457|691|90.00|AIDS Relief|""|1|2013-01-11 10:55:37|||0||||476b180c-5bc4-11e2-a081-b4b52f5b1c99
1458|692|30.00|AIDS Relief|""|1|2013-01-11 10:55:37|||0||||476b1a32-5bc4-11e2-a081-b4b52f5b1c99
1459|693|635.00|AIDS Relief|""|1|2013-01-11 10:55:37|||0||||476b1c65-5bc4-11e2-a081-b4b52f5b1c99
1460|694|880.00|AIDS Relief|""|1|2013-01-11 10:55:37|||0||||476b1ea1-5bc4-11e2-a081-b4b52f5b1c99
1461|695|515.00|AIDS Relief|""|1|2013-01-11 10:55:37|||0||||476b20c4-5bc4-11e2-a081-b4b52f5b1c99
